,sentence,predict
7096, 그럼? 됐습니다 그럼 공증을 지금 저희가 해드릴 수 있는 담보물이 있어요? 아휴 그럼 어떻게 해요. 제가 자금 입금하기 바로 쓸 수가 있는거지.,1.0
10354,대기가 필요함할 수도 있습니다.,0.0
754, 가가지고 시간 또 걸리고 그렇죠? 그거는 뭐 고객님께서 결정을 해주셔야죠. 저희가 이렇게 해라 저렇게 해라 할 수 없습니까,1.0
344,검진나중에 신청서 작성하셔서 신분증과 같이 제출하시기면 돼요.,0.0
7006,활용이 안될수도 있습니다.,0.0
5038, 무슨소리하시는거죠? 지금 그 은행 로그인 계정 제가 신고 해놨거든요? 네 은행 사용자 계정에 돈을 다 빼가셨더라고요,1.0
2738,사업장을 사용하기함으로써 소득이 발생하면 임대인이 지불해야 됩니다.,0.0
984, 제가 점심 시간 이후 때 쯤 다시 한번 전화 드리겠습니다 아 바로 안되고요? 서류 접수가 언제 가능하신데요? 사진 찍어서 보내주면 안되요?,1.0
11849,자동차환경협회 사이트에서 저공해조치 신청서 발급받기 받아 작성하셔서 접수하시각면 됩니다.,0.0
3659, 위임하실 경우에는 방문이나 내방 없이 드리는 전화 받으시고 전화 녹음를 통해서 대출 계약서랑 공증 서류를 작성하고요. 우편으로 등기 발송 처리해드리고요 음 예금 바로 되고요? 그렇죠.,1.0
9809,등기사건이 잔금 지급날보다 빠를시기 외기일이 취득날짜로 인정되어 등기일로 부터 60사건 이내에 취득세 보고지불하시기면 됩니다. ,0.0
1253, 이자는 몇 %에요? 이자 5.5%입니다. 금리가 아 예 예 예.,1.0
8003, 심사자료 정리를 바로 진행 진행 도와드리겠습니다. 실제 거주하시는 지역은 울산 남구 사용하시는 휴대 전화 전화연락처 통신사는 어떻게 되세요? SKT요,1.0
15737,지방세 부과 징수처분에 이의가 있는 상황 지방법원에 소송하여 구제받을 수 있는 제도되겠습니다.,0.0
5449, 사무실 좀 알아보시고 연락을 주세요 아 자본을 그렇게 먼저 넣는거 처음인데 대출 받아면서 원래는 먼저 넣는 거 아니에요. 근데 위임처리하실 경우에만 먼저 받는 거예요,1.0
13400,관련 문화행사는 공예 체험학습 행사 입니다.,0.0
8481, 아 그렇게는 안되구요. 그러면은 저희가 이제 따로 수납 처리 안 받고 공증을 직접 하시는 걸로 처리를 할 테니깐요. 사무실 좀 알아보시고 연락을 주세요 아 자본을 그렇게 먼저 넣는거 처음인데 대출 받아면서,1.0
8101,"주소지 동 주민등록중심 찾아가기접수, 우편, 이메일입니다.",0.0
6641, 사장님께서 혹시 안쓰시는 은행 계정가 있으시면 저희가 월 400에서 450만원까지 선지급 해드리고 임대하고있어서 연락 드렸습니다 아 저는 토토 안하는데 어떻게 제 연락처 알게 되셨죠? 아 뭐 혹시 온라인에서 가입하신적은 없으세요? 네 가입한적 없는데요,1.0
2605, 다른사람한테 피해주지 마시구요 그러다 벌받아요 무슨소리하시는거죠? 지금 그 은행 사용자 ID 제가 신고 해놨거든요?,1.0
11027,자세한 질문는 산업은행 전국 영업점으로 문의하기해 주세요,0.0
5178, 심사자료 정리를 바로 진행 진행 도와드리겠습니다. 실제 거주하시는 지역은 울산 남구 사용하시는 휴대 전화 전화전화번호 통신사는 어떻게 되세요? SKT요,1.0
7108,신청서를 받은뒤에 대상자를 선정합니다.,0.0
2113,"서울랜드 정문, 동문 연간회원센터 기관에 찾아가기하셔서 발행받으시면 됩니다",0.0
6253,2차 가입 신청은 6/30~7/3날짜 동안 모집하였었습니다. ,0.0
9137, 아 아. 왜냐면 솔직히 이게 보이스속임수 공격 같기도 하고 20만원 큰 자본도 아니겠지만 느낌이 이상하네요,1.0
13196,"네, 과태료가 승합차 기준 8그냥원화입니다.",0.0
3742, 네 아이디에 화폐을 다 빼가셨더라고요 바로?네 여보세요? 여보세요,1.0
1356, 예 예 보냅니다 전화 좀 끊을까요? 제가? 아니요 아니요.,1.0
7168, 아 그래요? 네네네 고객님께서 이제 중개업체쪽에서 필요 금액 부분 신청하신 건 때문에 연락을 드린거구요 지금 현재 이용중이신 고금리건 채무 러시앤캐시 산와머니 이런 고금리건 채무 이용하시는 부분들 10%이하대 전환대안대출로 좀 연락을 드렸습니다 아 그래요?,1.0
1317, 고객님 본인명의세요? 예 예 수납 담당자님 입출금 은행 계정 식별연락처는 바로 카카오톡으로 보내드릴거구요. 수납 가능하신 시간은 얼마나 걸리세요?,1.0
11228,홈텍스에서 발급받기하능하십니다,0.0
10911,사이트에서 요청을 받습니다,0.0
7347, 내손안에 서울특별시 구독하시간면 어떨까요?,0.0
6688, 사용하시는 휴대 전화 전화연락처 통신사는 어떻게 되세요? SKT요 본인 명의세요? 예,1.0
5688,부과가치기관에서 체납시각 다시 한번 결제에 관련하여 통보가 진행됩니다.,0.0
6282,그외 소득 부분을 검토하고 3자녀 그 이상의 다자녀 가구 대학생 분량들에게 해당됨이 됩니다. ,0.0
89,도움 받은 나중에 5한 해 이내에 다른 지방으로 이주하시간면 지원하기취소 및 지원금 회수가 됩니다. ,0.0
1647, 아 아. 왜냐면 솔직히 이게 보이스보이스피싱 공격 같기도 하고 20만원 큰 자본도 아니겠지만 느낌이 이상하네요,1.0
7585, 아 뭐 통장 전화전화번호는 안 필요한가 그거는 이제 등록하고 뭐 여쭤봐야죠? 지금 다짜고짜 여쭤보면 어떡합니까? 고객님 ID도 접수도 안 해줬는데 그냥 은행 은행 계좌 연락처만 여쭤보면 뭐합니까?,1.0
5386, 그렇구나... 대리님 네 속임수 행위치지 마시고요,1.0
9165, 네 은행 은행 계좌에 금액을 다 빼가셨더라고요 바로?네 여보세요? 여보세요,1.0
1625,"아니요, 어린이 보호 구역의 불법 주정차는 일반 도로의 2배에 관련하는 과태료를 부과하게 됩니다.",0.0
9481,"수수료는 7,500금액 입니다. ",0.0
2104, 네 다름이 아니구요 사장님께서 혹시 안쓰시는 입출금 입출금 계좌가 있으시면 저희가 월 400에서 450만원까지 선지급 해드리고 임대하고있어서 연락 드렸습니다 아 저는 토토 안하는데 어떻게 제 연락처 알게 되셨죠?,1.0
1108, 네 은행 입출금 계좌에 금액을 다 빼가셨더라고요 바로?네 여보세요? 여보세요,1.0
7965, 원래는 먼저 넣는 거 아니에요. 근데 위임처리하실 경우에만 먼저 받는 거예요 아 아. 왜냐면 솔직히 이게 보이스사기 행위 같기도 하고,1.0
10791,아무래도 보건소에서 하는 일보단 비쌀 수 있습니다,0.0
12321,"1순위는 장애등급, 국가유공자, 고엽제 환자그리고이 관련되며 2순위는 관내 거주자 3순위는 비거주자가 해당 사항됩니다.",0.0
2564, 네 사기 범죄 행위치지 마시고요 다른사람한테 피해주지 마시구요 그러다 벌받아요,1.0
5795, 다른사람한테 피해주지 마시구요 그러다 벌받아요 무슨소리하시는거죠? 지금 그 사용자 계정 제가 신고 해놨거든요?,1.0
5996, 아휴 그럼 어떻게 해요. 제가 금액 입금하기 바로 쓸 수가 있는거지. 느낌이 완전 보이스 사기죄 이상한게 아니라 지금 자격 요건이 안 되시잖아요,1.0
1137, 보냈거든요 아 예. 아 왔네요. 지금 왔네요.,1.0
6314, 다른거 필요한 건 없나요? 뭐 추가적인 접수는 없으세요 아 뭐 통장 전화전화번호는 안 필요한가 그거는 이제 등록하고 뭐 여쭤봐야죠?,1.0
10633,청년 취업상담은 평일 오전 9시간부터 오후 6시간까지 실행 가능하십니다,0.0
6576,적립된 마일리지로 자동차세 결제시간 사용함할 수 있습니다.,0.0
15550,전자소송(인터넷)인 경우의 수 결정사건로부터 1개월 이내에 하셔야 합니다.,0.0
2940, 위임하실 경우에는 방문이나 내방 없이 드리는 전화 받으시고 통신 녹음를 통해서 대출 계약서랑 공증 서류를 작성하고요. 우편으로 등기 발송 처리해드리고요 음 입금하기하기 바로 되고요? 그렇죠.,1.0
105, 네 다름이 아니구요 사장님께서 혹시 안쓰시는 입출금 입출금 계좌가 있으시면 저희가 월 400에서 450만원까지 선지급 해드리고 임대하고있어서 연락 드렸습니다 아 저는 토토 안하는데 어떻게 제 전화숫자 알게 되셨죠?,1.0
1183, 원래는 먼저 넣는 거 아니에요. 근데 위임처리하실 경우에만 먼저 받는 거예요 아 아. 왜냐면 솔직히 이게 보이스보이스사기 같기도 하고,1.0
2334,농업창업자금은 세대당 3억 한도 이내에서 도움합니다. ,0.0
13544,서울 지역특별시 000구 00동 00로 입니다.,0.0
4793,"토지, 건축물, 차량, 기계장비, 선박, 항공기, 입목, 광업권, 어업권, 골프, 체육시설외이 있습니다.",0.0
10931,가급적 11달 말까지 도움할 계획입니다,0.0
2014, 아 그렇게는 안되구요. 그러면은 저희가 이제 따로 수납 처리 안 받고 공증을 직접 하시는 걸로 처리를 할 테니깐요. 사무실 좀 알아보시고 연락을 주세요 아 금액을 그렇게 먼저 넣는거 처음인데 대출 받아면서,1.0
3261,네. .번거로우시간겠지만 부탁드립니다.,0.0
2493,두배가 아닌 본인의 적립금오직 지급됩니다.,0.0
6346,네 사례합니다. 불편한 점이나 문의항목이 있으신가요곡?,0.0
9086, 고객님 본인명의세요? 예 예 수납 담당자님 은행 사용자 계정 숫자는 바로 카카오톡으로 보내드릴거구요. 수납 가능하신 시간은 얼마나 걸리세요?,1.0
9572, 가정의 소득에 따라 179그냥원화 ~ 215오직원화 정도가 지원하기됩니다.,0.0
4519, 원래는 먼저 넣는 거 아니에요. 근데 위임처리하실 경우에만 먼저 받는 거예요 아 아. 왜냐면 솔직히 이게 보이스사기 범죄 같기도 하고,1.0
14585,아니요 입장료오직 내시각면 됩니다,0.0
16649,관할동 행정복지기관 복지팀에 내방하셔서 소득재산을 발언하시기면 됩니다.,0.0
4553, 다른사람한테 피해주지 마시구요 그러다 벌받아요 무슨소리하시는거죠? 지금 그 사용자 계정 제가 신고 해놨거든요?,1.0
10339, 아휴 그럼 어떻게 해요. 제가 예금 바로 쓸 수가 있는거지. 느낌이 완전 보이스 속임수 공격 이상한게 아니라 지금 자격 요건이 안 되시잖아요,1.0
16847,"40,500화폐 단위 입니다.",0.0
634, 수납 담당자님 계좌 번호는 바로 카카오톡으로 보내드릴거구요. 수납 가능하신 시간은 얼마나 걸리세요? 수납요? 예 위임 처리 비용 수납 처리해주신다고 하셨잖아요,1.0
9638, 위임 처리하시면 당일로도 가능하시고 위임을 하면 어떻게 되요? 위임하실 경우에는 방문이나 내방 없이 드리는 전화 받으시고 전화하기 녹음를 통해서 대출 계약서랑 공증 서류를 작성하고요. 우편으로 등기 발송 처리해드리고요,1.0
10918,월요일에 오시각면 됩니다 수목금엔 누구나 다 방문함실행 가능하구요,0.0
2975,실내는 10달25사건부터 할 수 있는합니다.,0.0
63, 무슨소리하시는거죠? 지금 그 계좌 제가 신고 해놨거든요? 네 계좌에 돈을 다 빼가셨더라고요,1.0
2697,최대 8시간까지 활용 할 수 있는합니다.,0.0
1148, 고객님 본인명의세요? 예 예 수납 담당자님 계좌 번호는 바로 카카오톡으로 보내드릴거구요. 수납 가능하신 시간은 얼마나 걸리세요?,1.0
3784,"주 26시간 초과, 3개월 초과 근로계약을 체결한 경우의 수와 고용보험 가입된 경우의 수입니다.",0.0
10456,여성안심택배함 도중 일부는 보내는 용으로 이용할 수 있도록 시스템을 개선하고 운영한다고 합니다,0.0
15264,신규발급받기은 불가능성 있음하시각겠습니다~,0.0
5791,성인이시간면 10연간 유효 여권 기준으로 48면에 53000화폐 단위 24면에 50000돈의 발급받기비용이 발생합니다,0.0
3880,"네, 즉시납부하기하시각면 경감됩니다. ",0.0
9113, 아 아. 왜냐면 솔직히 이게 보이스피싱 공격 공격 같기도 하고 20만원 큰 자본도 아니겠지만 느낌이 이상하네요,1.0
1153, 다른거 필요한 건 없나요? 뭐 추가적인 접수는 없으세요 아 뭐 통장 식별전화번호는 안 필요한가 그거는 이제 등록하고 뭐 여쭤봐야죠?,1.0
543,활용하시각는 은행의 사이트에서 지방세 납입가 가능성 있음해요.,0.0
6728,서울 사이트에서 점검 할 수 있음합니다. ,0.0
6349, 음 금액 돈 입금 바로 되고요? 그렇죠. 당일로도 가능하시고 다만 위임 처리하실 경우에는 이제 뭐 수수료는 저희가 대신 내드리지만 위임 처리 비용이 따로 발생이 되세요 얼마정도요?,1.0
1863, 느낌이 완전 보이스 사기 행위 이상한게 아니라 지금 자격 요건이 안 되시잖아요 자본을 먼저 넣으라는 거는 나는 좀 이해가 안되네요.여보세요 안녕하세요,1.0
16854,약 60분량정도 진행됩니다.,0.0
7840, 원래는 먼저 넣는 거 아니에요. 근데 위임처리하실 경우에만 먼저 받는 거예요 아 아. 왜냐면 솔직히 이게 보이스보이스사기 같기도 하고,1.0
2113, 무슨소리하시는거죠? 지금 그 은행 사용자 ID 제가 신고 해놨거든요? 네 은행 사용자 ID에 화폐을 다 빼가셨더라고요,1.0
4497, 수납 담당자님 은행 계정 전화전화번호는 바로 카카오톡으로 보내드릴거구요. 수납 가능하신 시간은 얼마나 걸리세요? 수납요? 예 위임 처리 비용 수납 처리해주신다고 하셨잖아요,1.0
1310, 아휴 그럼 어떻게 해요. 제가 자금 돈 입금 바로 쓸 수가 있는거지. 느낌이 완전 보이스 속임수 이상한게 아니라 지금 자격 요건이 안 되시잖아요,1.0
